hall_id,name,hall_vibe,catering,parking_facility,transport_access,bridal_room,guest_flow,pricing_detail,service_etc,disadvantage,in_guarantee,,,,,
1195,공덕 아펠가모,"채광이 잘 들어오는 밝은 홀, 층고가 높아 개방감이 뛰어남","식사가 정갈하고 고급지며 수프가 특히 호평, 식대: 92000",주차 공간이 충분히 확보되어 있어 편리함,공덕역 도보 3분 거리로 접근성 뛰어남,신부대기실이 넓고 조명이 잘 되어 있어 사진이 잘 나옴,하객 동선이 일방통행으로 잘 설계되어 혼잡하지 않음,"기본 패키지에 꽃 장식 포함, 가격: 1300만원",직원들이 친절하고 세심하게 신경을 써줌,인기 많은 만큼 예약이 어려워 조기 예약 필수,250,,,,,
1195,공덕 아펠가모,"웅장한 느낌의 밝은 홀, 층고가 높아 화려함","뷔페식으로 선택의 폭이 넓고 해산물 코너가 인기, 식대: 98000",주차 공간이 넉넉하여 주차 스트레스 없음,"공덕역에서 도보 5분 거리, 대중교통 접근성 우수",신부대기실의 인테리어가 깔끔하고 고급스러움,하객 동선이 간결하게 설계되어 있어 혼잡하지 않음,"패키지가 다양하여 선택의 폭이 넓음, 가격: 1400만원",매니저들이 친절하고 전문적,주변에 행사 많은 날은 교통 체증 우려,270,,,,,
1195,공덕 아펠가모,환한 조명과 높은 층고가 특징인 현대적인 홀,"음식이 전반적으로 맛있으며 특히 디저트류가 인기, 식대: 95000",주차가 용이하며 주차 안내가 잘 되어 있음,"공덕역 인접, 여러 노선이 연결되어 있어 편리함",신부대기실에 대형 거울이 설치되어 있어 유용함,하객 동선이 명확히 구분되어 있어 혼란 없이 이동 가능,"기본 대관료에 꽃 장식 및 조명 포함, 가격: 1450만원",직원들의 서비스가 빠르고 정확함,날씨가 좋지 않을 경우 야외 촬영이 어려움,280,,,,,
1196,"인천 라마다 송도, 다빈치홀","조용하고 고급스러운 어두운 홀, 높은 층고가 인상적","식사 메뉴가 다양하고 맛있음, 식대: 70000"," ""넉넉한 주차 공간 제공"," 무료 주차 가능"""," ""동춘역에서 도보 10분"," 셔틀버스 편리"""," ""신부대기실이 넓고 아늑하며"," 창문에서 자연광이 들어옴"""," ""하객 동선이 분리되어 있어 원활"""," ""음향 시스템 포함", 합리적인 가격," 대관료 300만원"""," ""직원들이 매우 친절하고 세심한 서비스 제공"""," ""다소 외진 위치로 교통 혼잡시 접근 어려움""",300
1196,"인천 라마다 송도, 다빈치홀",어두운 조명과 높은 천장이 고급스러운 분위기 연출,"깔끔한 플레이팅과 고급진 맛, 식대: 75000",주차 공간이 충분하여 편리함," ""동춘역 근처"," 셔틀버스 운영으로 접근성 좋음"""," ""신부대기실이 깔끔하고 프라이빗하게 구성됨"""," ""하객 동선이 잘 계획되어 있어 편리함"""," ""웨딩 패키지로 모든 비용 포함"," 합리적인 가격"""," ""손님 응대가 친절하고 세심한 배려로 감동"""," ""주변에 식당 및 편의 시설 부족""",280,,,
1196,"인천 라마다 송도, 다빈치홀","고급스러운 분위기의 어두운 홀, 높은 층고로 웅장함","뷔페 음식이 다양하고 맛있음, 식대: 80000",주차장이 넓어 주차 걱정 없음," ""동춘역에서 접근성 좋고 셔틀버스 이용 가능"""," ""아늑하고 편안한 신부대기실"""," ""동선이 효율적이며 헷갈릴 염려 없음"""," ""대관료와 식대가 합리적으로 책정됨"," 대관료 350만원"""," ""세심하고 친절한 서비스로 만족도 높음"""," ""주변 경관이 단조로워 사진 촬영 시 단조로움""",320,,,,
1197,서울 포시즌스 호텔,"고급스러운 밝은 홀, 천장이 높은 편으로 개방감이 좋음","음식이 전반적으로 고급스럽고 맛이 뛰어남, 식대: 190000",주차 공간 넉넉하나 주말에는 혼잡할 수 있음,None,"아름답게 꾸며진 신부대기실, 신부의 프라이버시가 잘 유지됨",하객 동선이 비교적 직관적이고 편리함,"기본 견적에 다양한 옵션 포함, 가격 대비 좋은 편",직원들이 매우 친절하고 세심하게 신경 써줌,주차장 진입로가 복잡해서 혼잡할 때는 불편할 수 있음,250,,,,,
1197,서울 포시즌스 호텔,"따뜻한 분위기의 밝은 홀, 층고가 적당하여 아늑한 느낌","음식이 품질이 매우 높으며 다양한 메뉴 제공, 식대: 190000","주차 시설이 잘 되어 있으나, 예약 필수","광화문역에서 도보로 10분 거리, 접근성 우수","통창으로 채광이 좋은 신부대기실, 편안한 대기 가능",하객의 동선이 잘 설계되어 있어 이동이 용이함,가격이 높은 편이지만 제공되는 서비스와 품질을 고려하면 적정함,서비스가 전반적으로 만족스럽고 프로페셔널함,식대가 다소 비싸다는 의견이 있음,250,,,,,
1197,서울 포시즌스 호텔,"우아하고 세련된 밝은 홀, 높은 천장으로 넓은 공간감 제공","요리의 맛과 퀄리티가 최상급, 식대: 190000",주차 공간 충분하며 발렛 서비스 제공,"1호선 시청역에서 도보 15분 거리, 접근성 양호",신부대기실 내부가 고급스럽고 편안한 분위기,하객 동선이 잘 정리되어 있어 혼잡하지 않음,"기본 패키지에 다양한 혜택 포함, 가격은 높은 편",서비스의 질이 매우 높고 직원들이 친절함,시청역에서 다소 거리가 있어 도보 이동 시 불편함,250,,,,,
1198,대전 루이비스컨벤션 아모리스홀,"깔끔하고 은은한 분위기, 천장이 높아 개방감이 느껴짐","한식과 양식 모두 뛰어난 맛을 자랑, 식대: 90000",주차 공간이 매우 넉넉해 대형 차량도 수용 가능,None,신부대기실은 아늑하고 따뜻한 색감으로 꾸며져 있음,하객 동선이 복잡하지 않음,"견적이 합리적이며, 예상 비용을 넘지 않음",예약실 선생님들이 친절하고 세심하게 대응해 줌,엘리베이터가 다소 협소하여 혼잡할 수 있음,200,,,,,
1198,대전 루이비스컨벤션 아모리스홀,"화사한 조명과 고급스러운 인테리어, 넓은 공간","뷔페의 퀄리티가 높고 디저트가 특히 맛있음, 식대: 95000",주차가 편리하여 하객들의 만족도가 높음,지하철역과 가까워 접근성이 좋음,신부대기실이 넓고 조용해 준비하기 편리함,하객 동선이 명확하게 구분되어 있어 편리함,가격 대비 서비스가 뛰어남,직원들이 매우 친절하고 신속하게 응대해 줌,주변에 다른 결혼식장이 많아 혼잡할 수 있음,220,,,,,
1198,대전 루이비스컨벤션 아모리스홀,"밝고 고급스러운 디자인, 높은 층고로 웅장함","음식의 맛이 일품이며, 채식 옵션도 다양함, 식대: 92000",주차 공간이 충분하여 주차 스트레스가 적음,대전역에서 접근성이 뛰어나며 버스편도 많음,신부대기실이 현대적이며 깔끔함,하객 동선이 효율적이고 편리함,다양한 패키지 옵션이 있으며 추가 비용 없음,서비스가 전반적으로 우수하고 친절함,인근에 대중교통편이 부족하여 차량이 없는 경우 불편할 수 있음,230,,,,,
1199,신도림 더세인트,"신도림역 근처의 밝은 홀로, 낮은 층고가 아늑한 분위기를 줌","메인 요리와 디저트 품질이 우수함, 식대: 90000",주차공간 넓어 차량 이용에 편리함,"신도림역에서 도보 10분 거리, 접근성 우수",신부대기실이 넓고 채광이 좋아 자연광이 들어옴,하객 동선이 명확하게 구분되어 있어 혼잡하지 않음,가격 대비 제공 서비스가 뛰어난 편,직원들이 친절하며 세심한 배려가 느껴짐,엘리베이터가 혼잡하여 대기 시간이 길어질 수 있음,250,,,,,
1199,신도림 더세인트,"높은 층고로 인해 우아한 분위기를 자아내며, 조명이 화사함","식사 메뉴가 다양하고 신선함, 식대: 92000",주차 공간은 충분하나 행사 시 혼잡할 수 있음,신도림역과 가까워 교통이 편리함,신부대기실이 고급스럽고 서비스가 뛰어남,웨딩홀과 연회장 사이의 동선이 효율적으로 구성됨,전체적인 견적이 투명하고 예상 범위 내에서 조정 가능,직원들이 세심하게 안내해줌,주차 공간이 넓지만 행사 시간대에는 꽉 찰 수 있음,250,,,,,
1199,신도림 더세인트,"밝고 개방감 있는 홀로, 중간 층고가 안정된 느낌을 줌","음식의 맛과 품질이 꾸준히 좋음, 식대: 91000",주차 공간이 많아 대규모 인원 수용 가능,신도림역과의 접근성이 좋고 대중교통 이용이 편리함,신부대기실 내부 디자인이 세련되어 만족도 높음,하객 이동 동선이 간결하여 편리함,합리적인 가격으로 품질 높은 서비스를 제공,전문적이고 친절한 직원들이 인상적임,엘리베이터 수가 적어 혼잡할 수 있음,250,,,,,
1200,영등포 더베르g(더베르지),"고급스러운 밝은 홀, 천장이 높아 개방감이 뛰어남","메뉴 퀄리티 우수, 식대: 105000",주차 공간 넓고 관리가 잘 되어 있음,"영등포역 도보 10분 거리, 셔틀버스 제공",자연 채광이 잘 들어오는 신부대기실,동선이 간결하여 하객 이동이 수월함,"가격 대비 고급스러운 인테리어와 서비스 제공, 대관료 1500만원","친절한 직원들, 신속한 문제 해결",주말에는 주차장 이용이 혼잡할 수 있음,250,,,,,
1200,영등포 더베르g(더베르지),"밝은 분위기의 넓은 홀, 천장이 높아 웅장한 느낌","고급스러운 메뉴와 다양한 선택지, 식대: 110000",주차 공간이 많아 편리함,"영등포역에서 도보 7분 거리, 셔틀 운영",아늑하고 프라이빗한 신부대기실,하객 동선이 단순하고 편리하게 설계됨,"견적이 투명하고 합리적, 대관료는 1600만원","세심하고 친절한 서비스, 하객 입장에서 배려가 느껴짐",일부 하객 좌석이 시야가 제한될 수 있음,250,,,,,
1200,영등포 더베르g(더베르지),"밝고 환한 홀, 층고가 높아 개방적","식사의 맛과 질이 뛰어나며, 식대: 100000",주차 시설이 충분하고 접근성 좋음,영등포역에서 가까워 대중교통 접근성 우수,넓고 깔끔한 신부대기실,동선이 직관적이고 편리함,"비용 대비 만족도가 높음, 대관료 1550만원",직원들이 친절하고 전문적인 태도로 임함,주차 안내가 부족할 때가 있어 혼란스러울 수 있음,250,,,,,
```plaintext,,,,,,,,,,,,,,,,
1201,분당앤스퀘어 컨벤션홀,높은 층고와 어두운 조명으로 무게감 있는 웅장한 분위기,"고급 코스요리 선택 가능, 식대: 95000","지하 주차장, 1,500대 주차 가능, 주차권 제공","수인분당선 오리역 도보 5분, 셔틀버스 운행",혼주 전용 휴게실 있음,하객 동선이 단순해서 편리함,"기본 패키지에 추가 서비스 포함, 총 비용: 1350만원",친절한 직원들이 예식 전 과정을 케어함,로비가 협소하여 하객 대기시 혼잡할 수 있음,200,,,,,
1201,분당앤스퀘어 컨벤션홀,"세련되면서도 클래식한 어두운 대형 홀, 층고가 높아 웅장함","뷔페식과 한정식 선택 가능, 식대: 85000",지하 주차장 넓고 위치 편리함,분당선 오리역에서 도보 5분 거리,"신부대기실이 넓고 아늑함, 독립된 공간 제공",하객 동선이 효율적이며 신속함,"대관료 포함 모든 추가 비용 명확함, 총 비용: 1200만원",상담 시 맞춤형 서비스 제공,인근에 동일한 이벤트가 많아 혼잡 가능성 있음,200,,,,,
1201,분당앤스퀘어 컨벤션홀,고급스러운 인테리어와 높은 층고로 어두운 분위기를 연출,"다양한 메뉴가 준비된 뷔페, 식대: 90000","지하 주차장, 주차 대수 많음, 유료 주차","수인분당선 오리역 도보 5분, 교통 편리","신부대기실에서 뷰가 좋음, 프라이빗한 공간",하객 동선이 간단하여 혼란 없음,"합리적인 비용 구조, 총 비용: 1450만원",친절한 스텝들이 세심하게 신경 써줌,하객 대기 공간이 협소하여 불편할 수 있음,200,,,,,
```,,,,,,,,,,,,,,,,
1202,강남 라온제나,"모던한 디자인의 밝은 홀, 낮은 층고로 아늑한 느낌","음식은 깔끔히 나오는 편이며 한식이 특히 맛있음, 식대: 85000",건물 내 주차 편리,강남역에서 도보 10분 거리로 접근성 좋음,신부대기실 아늑하게 꾸며져 있음,동선이 직관적이고 편리함,"대관료 350만원, 식대 6만원으로 중간 정도",직원들이 친절하고 적극적인 서비스,엘리베이터가 협소하여 혼잡할 수 있음,220,,,,,
1202,강남 라온제나,"전체적으로 밝고 따뜻한 분위기의 홀, 중간 정도 높은 층고","양식 요리가 특히 훌륭하다는 평가, 식대: 90000",주차 공간 충분,강남역 5분 거리,신부대기실 채광이 좋음,동선이 합리적으로 구성되어 있음,"대관료 400만원, 식대 6.5만원으로 적당함",서비스가 세심하고 배려 깊음,주차 요금이 비싼 편,180,,,,,
1202,강남 라온제나,"밝고 모던한 홀, 층고는 약간 낮은 편이나 아늑함","뷔페식으로 제공되며 다채로운 메뉴가 장점, 식대: 80000",주차 공간 넉넉하고 편리,강남역과 매우 가까운 위치,신부대기실 공간이 넓고 고급스러움,동선이 잘 짜여져 있어 편리함,"대관료 320만원, 식대 5.8만원으로 가성비 좋음",직원들이 친절하며 하객 응대가 좋음,엘리베이터 용량 문제로 혼잡 발생 가능,200,,,,,
